Dataset Index,Dataset,Dataset Version,Model,Feature Engineering Description,Hyperparameter Description,Avg f1_macro,Std dev between folds,Train-Test Gap,# Columns,Model Complexity,Fit Time
32,fri_c4_500_50,2,kNN,Original Features,,0.7877484909994641,0.06838254593765544,0.10968671543208308,10,0,0.0040722846984863285
32,fri_c4_500_50,2,kNN,Arithmetic-based Features,,0.7877484909994641,0.06838254593765544,0.10968671543208308,10,0,0.01190943717956543
32,fri_c4_500_50,2,ikNN,Original Features,,0.610967713792276,0.10416326893950012,0.012488865100810598,10,0,3.029967260360718
32,fri_c4_500_50,2,ikNN,Arithmetic-based Features,,0.610967713792276,0.10416326893950012,0.012488865100810598,10,0,3.0528998374938965
33,fri_c3_1000_50,2,kNN,Original Features,,0.625922318271218,0.019058330148370693,0.1329587933889601,50,0,0.008630037307739258
33,fri_c3_1000_50,2,kNN,Arithmetic-based Features,,0.5284283776305767,0.05178045383056007,0.18109907328890384,50,0,94.43966503143311
33,fri_c3_1000_50,2,ikNN,Original Features,,0.8422208526314223,0.020872987387818866,0.051506582397558454,50,0,6.743959999084472
33,fri_c3_1000_50,2,ikNN,Arithmetic-based Features,,0.8956934965094818,0.007798834710642614,0.0192574427663621,50,0,414.07120246887206
34,fri_c3_1000_5,2,kNN,Original Features,,0.8844589214232436,0.021095785872506663,0.047172471260881976,5,0,0.0050699710845947266
34,fri_c3_1000_5,2,kNN,Arithmetic-based Features,,0.8182668782521496,0.030618114613183534,0.07338960365104863,5,0,0.024781417846679688
34,fri_c3_1000_5,2,ikNN,Original Features,,0.8386387180791836,0.010419373285532585,0.038521044575785424,5,0,0.6092904567718506
34,fri_c3_1000_5,2,ikNN,Arithmetic-based Features,,0.8728405504636937,0.02637439794734631,0.04249648236336101,5,0,4.0671765327453615
35,fri_c1_500_10,2,kNN,Original Features,,0.6913503243261955,0.06444058652967789,0.13610680244060447,10,0,0.004850244522094727
35,fri_c1_500_10,2,kNN,Arithmetic-based Features,,0.6355821821994985,0.03740406910047325,0.11624313294192379,10,0,0.021676921844482423
35,fri_c1_500_10,2,ikNN,Original Features,,0.8739662478276811,0.052275844852565784,0.03298710533369187,10,0,1.73744854927063
